"TOA5","opticos","CR6","2749","CR6.Std.11.01","CPU:Opticos20220511.CR6","58240","Cielometro"
"TIMESTAMP","RECORD","PrimeraBase_m","SegundaBase_m","TerceraBase_m","CuartaBase_m","PrimeraCapa_octas","SegundaCapa_octas","TerceraCapa_octas","CuartaCapa_octas","QuintaCapa_octas","PrimeraAlturaCobertura_m","SegundaAlturaCobertura_m","TerceraAlturaCobertura_m","CuartaAlturaCobertura_m","QuintaAlturaCobertura_m","CS135Status","AlarmFlags"
"TS","RN","meters","meters","meters","meters","oktas","oktas","oktas","oktas","oktas","meters","meters","meters","meters","meters","",""
"","","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp"
"2023-08-11 06:48:45",2586479,"NAN","NAN","NAN","NAN",1,0,0,0,0,762,"NAN","NAN","NAN","NAN"," 0W","004000000000 "
"2023-08-11 06:49:00",2586480,"NAN","NAN","NAN","NAN",1,0,0,0,0,762,"NAN","NAN","NAN","NAN"," 0W","004000000000 "
"2023-08-11 06:49:15",2586481,"NAN","NAN","NAN","NAN",1,0,0,0,0,762,"NAN","NAN","NAN","NAN"," 0W","004000000000 "
"2023-08-11 06:49:30",2586482,"NAN","NAN","NAN","NAN",1,0,0,0,0,762,"NAN","NAN","NAN","NAN"," 0W","004000000000 "
"2023-08-11 06:49:45",2586483,"NAN","NAN","NAN","NAN",1,0,0,0,0,762,"NAN","NAN","NAN","NAN"," 0W","004000000000 "
"2023-08-11 06:50:00",2586484,"NAN","NAN","NAN","NAN",1,0,0,0,0,762,"NAN","NAN","NAN","NAN"," 0W","004000000000 "
"2023-08-11 06:50:15",2586485,"NAN","NAN","NAN","NAN",1,0,0,0,0,762,"NAN","NAN","NAN","NAN"," 0W","004000000000 "
"2023-08-11 06:50:30",2586486,"NAN","NAN","NAN","NAN",1,0,0,0,0,762,"NAN","NAN","NAN","NAN"," 0W","004000000000 "
"2023-08-11 06:50:45",2586487,"NAN","NAN","NAN","NAN",1,0,0,0,0,762,"NAN","NAN","NAN","NAN"," 0W","004000000000 "
"2023-08-11 06:51:00",2586488,"NAN","NAN","NAN","NAN",1,0,0,0,0,762,"NAN","NAN","NAN","NAN"," 0W","004000000000 "
"2023-08-11 06:51:15",2586489,"NAN","NAN","NAN","NAN",1,0,0,0,0,762,"NAN","NAN","NAN","NAN"," 0W","004000000000 "
"2023-08-11 06:51:30",2586490,"NAN","NAN","NAN","NAN",1,0,0,0,0,762,"NAN","NAN","NAN","NAN"," 0W","004000000000 "
"2023-08-11 06:51:45",2586491,"NAN","NAN","NAN","NAN",1,0,0,0,0,762,"NAN","NAN","NAN","NAN"," 0W","004000000000 "
"2023-08-11 06:52:00",2586492,"NAN","NAN","NAN","NAN",1,0,0,0,0,762,"NAN","NAN","NAN","NAN"," 0W","004000000000 "
"2023-08-11 06:52:15",2586493,"NAN","NAN","NAN","NAN",1,0,0,0,0,762,"NAN","NAN","NAN","NAN"," 0W","004000000000 "
"2023-08-11 06:52:30",2586494,"NAN","NAN","NAN","NAN",1,0,0,0,0,762,"NAN","NAN","NAN","NAN"," 0W","004000000000 "
"2023-08-11 06:52:45",2586495,"NAN","NAN","NAN","NAN",1,0,0,0,0,762,"NAN","NAN","NAN","NAN"," 0W","004000000000 "
"2023-08-11 06:53:00",2586496,"NAN","NAN","NAN","NAN",1,0,0,0,0,762,"NAN","NAN","NAN","NAN"," 0W","004000000000 "
"2023-08-11 06:53:15",2586497,"NAN","NAN","NAN","NAN",1,0,0,0,0,762,"NAN","NAN","NAN","NAN"," 0W","004000000000 "
"2023-08-11 06:53:30",2586498,"NAN","NAN","NAN","NAN",1,0,0,0,0,762,"NAN","NAN","NAN","NAN"," 0W","004000000000 "
"2023-08-11 06:53:45",2586499,"NAN","NAN","NAN","NAN",1,0,0,0,0,762,"NAN","NAN","NAN","NAN"," 0W","004000000000 "
"2023-08-11 06:54:00",2586500,"NAN","NAN","NAN","NAN",1,0,0,0,0,762,"NAN","NAN","NAN","NAN"," 0W","004000000000 "
"2023-08-11 06:54:15",2586501,"NAN","NAN","NAN","NAN",1,0,0,0,0,762,"NAN","NAN","NAN","NAN"," 0W","004000000000 "
"2023-08-11 06:54:30",2586502,"NAN","NAN","NAN","NAN",1,0,0,0,0,762,"NAN","NAN","NAN","NAN"," 0W","004000000000 "
"2023-08-11 06:54:45",2586503,"NAN","NAN","NAN","NAN",1,0,0,0,0,762,"NAN","NAN","NAN","NAN"," 0W","004000000000 "
"2023-08-11 06:55:00",2586504,"NAN","NAN","NAN","NAN",1,0,0,0,0,762,"NAN","NAN","NAN","NAN"," 6W","004000000000 "
"2023-08-11 06:55:15",2586505,"NAN","NAN","NAN","NAN",1,0,0,0,0,762,"NAN","NAN","NAN","NAN"," 0W","004000000000 "
"2023-08-11 06:55:30",2586506,"NAN","NAN","NAN","NAN",1,0,0,0,0,762,"NAN","NAN","NAN","NAN"," 0W","004000000000 "
"2023-08-11 06:55:45",2586507,"NAN","NAN","NAN","NAN",1,0,0,0,0,762,"NAN","NAN","NAN","NAN"," 0W","004000000000 "
"2023-08-11 06:56:00",2586508,"NAN","NAN","NAN","NAN",1,0,0,0,0,762,"NAN","NAN","NAN","NAN"," 0W","004000000000 "
"2023-08-11 06:56:15",2586509,"NAN","NAN","NAN","NAN",1,0,0,0,0,762,"NAN","NAN","NAN","NAN"," 0W","004000000000 "
"2023-08-11 06:56:30",2586510,"NAN","NAN","NAN","NAN",1,0,0,0,0,762,"NAN","NAN","NAN","NAN"," 0W","004000000000 "
"2023-08-11 06:56:45",2586511,"NAN","NAN","NAN","NAN",1,0,0,0,0,762,"NAN","NAN","NAN","NAN"," 0W","004000000000 "
"2023-08-11 06:57:00",2586512,"NAN","NAN","NAN","NAN",1,0,0,0,0,762,"NAN","NAN","NAN","NAN"," 0W","004000000000 "
"2023-08-11 06:57:15",2586513,"NAN","NAN","NAN","NAN",1,0,0,0,0,762,"NAN","NAN","NAN","NAN"," 0W","004000000000 "
"2023-08-11 06:57:30",2586514,"NAN","NAN","NAN","NAN",1,0,0,0,0,762,"NAN","NAN","NAN","NAN"," 0W","004000000000 "
"2023-08-11 06:57:45",2586515,"NAN","NAN","NAN","NAN",1,0,0,0,0,762,"NAN","NAN","NAN","NAN"," 0W","004000000000 "
"2023-08-11 06:58:00",2586516,"NAN","NAN","NAN","NAN",1,0,0,0,0,762,"NAN","NAN","NAN","NAN"," 0W","004000000000 "
"2023-08-11 06:58:15",2586517,"NAN","NAN","NAN","NAN",1,0,0,0,0,762,"NAN","NAN","NAN","NAN"," 0W","004000000000 "
"2023-08-11 06:58:30",2586518,"NAN","NAN","NAN","NAN",1,0,0,0,0,762,"NAN","NAN","NAN","NAN"," 0W","004000000000 "
"2023-08-11 06:58:45",2586519,"NAN","NAN","NAN","NAN",1,0,0,0,0,762,"NAN","NAN","NAN","NAN"," 0W","004000000000 "
"2023-08-11 06:59:00",2586520,"NAN","NAN","NAN","NAN",1,0,0,0,0,762,"NAN","NAN","NAN","NAN"," 0W","004000000000 "
"2023-08-11 06:59:15",2586521,"NAN","NAN","NAN","NAN",1,0,0,0,0,762,"NAN","NAN","NAN","NAN"," 0W","004000000000 "
"2023-08-11 06:59:30",2586522,"NAN","NAN","NAN","NAN",1,0,0,0,0,762,"NAN","NAN","NAN","NAN"," 0W","004000000000 "
"2023-08-11 06:59:45",2586523,"NAN","NAN","NAN","NAN",1,0,0,0,0,762,"NAN","NAN","NAN","NAN"," 0W","004000000000 "
"2023-08-11 07:00:00",2586524,"NAN","NAN","NAN","NAN",1,0,0,0,0,762,"NAN","NAN","NAN","NAN"," 0W","004000000000 "
"2023-08-11 07:00:15",2586525,"NAN","NAN","NAN","NAN",1,0,0,0,0,762,"NAN","NAN","NAN","NAN"," 0W","004000000000 "
"2023-08-11 07:00:30",2586526,"NAN","NAN","NAN","NAN",1,0,0,0,0,762,"NAN","NAN","NAN","NAN"," 0W","004000000000 "
"2023-08-11 07:00:45",2586527,"NAN","NAN","NAN","NAN",1,0,0,0,0,762,"NAN","NAN","NAN","NAN"," 6W","004000000000 "
"2023-08-11 07:01:00",2586528,"NAN","NAN","NAN","NAN",1,0,0,0,0,762,"NAN","NAN","NAN","NAN"," 0W","004000000000 "
"2023-08-11 07:01:15",2586529,"NAN","NAN","NAN","NAN",1,0,0,0,0,762,"NAN","NAN","NAN","NAN"," 0W","004000000000 "
"2023-08-11 07:01:30",2586530,"NAN","NAN","NAN","NAN",1,0,0,0,0,762,"NAN","NAN","NAN","NAN"," 0W","004000000000 "
"2023-08-11 07:01:45",2586531,"NAN","NAN","NAN","NAN",1,0,0,0,0,762,"NAN","NAN","NAN","NAN"," 0W","004000000000 "
"2023-08-11 07:02:00",2586532,"NAN","NAN","NAN","NAN",1,0,0,0,0,762,"NAN","NAN","NAN","NAN"," 0W","004000000000 "
"2023-08-11 07:02:15",2586533,"NAN","NAN","NAN","NAN",1,0,0,0,0,762,"NAN","NAN","NAN","NAN"," 0W","004000000000 "
"2023-08-11 07:02:30",2586534,"NAN","NAN","NAN","NAN",1,0,0,0,0,762,"NAN","NAN","NAN","NAN"," 0W","004000000000 "
"2023-08-11 07:02:45",2586535,"NAN","NAN","NAN","NAN",1,0,0,0,0,762,"NAN","NAN","NAN","NAN"," 0W","004000000000 "
"2023-08-11 07:03:00",2586536,"NAN","NAN","NAN","NAN",1,0,0,0,0,883.92,"NAN","NAN","NAN","NAN"," 0W","004000000000 "
"2023-08-11 07:03:15",2586537,"NAN","NAN","NAN","NAN",1,0,0,0,0,883.92,"NAN","NAN","NAN","NAN"," 0W","004000000000 "
"2023-08-11 07:03:30",2586538,"NAN","NAN","NAN","NAN",1,0,0,0,0,883.92,"NAN","NAN","NAN","NAN"," 0W","004000000000 "
"2023-08-11 07:03:45",2586539,"NAN","NAN","NAN","NAN",1,0,0,0,0,883.92,"NAN","NAN","NAN","NAN"," 0W","004000000000 "
"2023-08-11 07:04:00",2586540,"NAN","NAN","NAN","NAN",1,0,0,0,0,883.92,"NAN","NAN","NAN","NAN"," 0W","004000000000 "
"2023-08-11 07:04:15",2586541,"NAN","NAN","NAN","NAN",1,0,0,0,0,883.92,"NAN","NAN","NAN","NAN"," 0W","004000000000 "
"2023-08-11 07:04:30",2586542,"NAN","NAN","NAN","NAN",1,0,0,0,0,883.92,"NAN","NAN","NAN","NAN"," 0W","004000000000 "
"2023-08-11 07:04:45",2586543,"NAN","NAN","NAN","NAN",1,0,0,0,0,883.92,"NAN","NAN","NAN","NAN"," 0W","004000000000 "
"2023-08-11 07:05:00",2586544,"NAN","NAN","NAN","NAN",1,0,0,0,0,883.92,"NAN","NAN","NAN","NAN"," 0W","004000000000 "
"2023-08-11 07:05:15",2586545,"NAN","NAN","NAN","NAN",1,0,0,0,0,914.4,"NAN","NAN","NAN","NAN"," 0W","004000000000 "
"2023-08-11 07:05:30",2586546,"NAN","NAN","NAN","NAN",1,0,0,0,0,914.4,"NAN","NAN","NAN","NAN"," 0W","004000000000 "
"2023-08-11 07:05:45",2586547,"NAN","NAN","NAN","NAN",1,0,0,0,0,883.92,"NAN","NAN","NAN","NAN"," 0W","004000000000 "
"2023-08-11 07:06:00",2586548,"NAN","NAN","NAN","NAN",1,0,0,0,0,883.92,"NAN","NAN","NAN","NAN"," 0W","004000000000 "
"2023-08-11 07:06:15",2586549,"NAN","NAN","NAN","NAN",1,0,0,0,0,883.92,"NAN","NAN","NAN","NAN"," 0W","004000000000 "
"2023-08-11 07:06:30",2586550,"NAN","NAN","NAN","NAN",1,0,0,0,0,883.92,"NAN","NAN","NAN","NAN"," 0W","004000000000 "
"2023-08-11 07:06:45",2586551,"NAN","NAN","NAN","NAN",1,0,0,0,0,944.88,"NAN","NAN","NAN","NAN"," 0W","004000000000 "
"2023-08-11 07:07:00",2586552,"NAN","NAN","NAN","NAN",1,0,0,0,0,944.88,"NAN","NAN","NAN","NAN"," 0W","004000000000 "
"2023-08-11 07:07:15",2586553,"NAN","NAN","NAN","NAN",1,0,0,0,0,944.88,"NAN","NAN","NAN","NAN"," 0W","004000000000 "
"2023-08-11 07:07:30",2586554,"NAN","NAN","NAN","NAN",1,0,0,0,0,944.88,"NAN","NAN","NAN","NAN"," 0W","004000000000 "
"2023-08-11 07:07:45",2586555,"NAN","NAN","NAN","NAN",0,0,0,0,0,"NAN","NAN","NAN","NAN","NAN"," 6W","004000000000 "
"2023-08-11 07:08:00",2586556,"NAN","NAN","NAN","NAN",0,0,0,0,0,"NAN","NAN","NAN","NAN","NAN"," 0W","004000000000 "
"2023-08-11 07:08:15",2586557,"NAN","NAN","NAN","NAN",0,0,0,0,0,"NAN","NAN","NAN","NAN","NAN"," 0W","004000000000 "
"2023-08-11 07:08:30",2586558,"NAN","NAN","NAN","NAN",0,0,0,0,0,"NAN","NAN","NAN","NAN","NAN"," 6W","004000000000 "
"2023-08-11 07:08:45",2586559,"NAN","NAN","NAN","NAN",0,0,0,0,0,"NAN","NAN","NAN","NAN","NAN"," 0W","004000000000 "
"2023-08-11 07:09:00",2586560,"NAN","NAN","NAN","NAN",0,0,0,0,0,"NAN","NAN","NAN","NAN","NAN"," 0W","004000000000 "
"2023-08-11 07:09:15",2586561,"NAN","NAN","NAN","NAN",0,0,0,0,0,"NAN","NAN","NAN","NAN","NAN"," 0W","004000000000 "
"2023-08-11 07:09:30",2586562,"NAN","NAN","NAN","NAN",0,0,0,0,0,"NAN","NAN","NAN","NAN","NAN"," 0W","004000000000 "
"2023-08-11 07:09:45",2586563,"NAN","NAN","NAN","NAN",0,0,0,0,0,"NAN","NAN","NAN","NAN","NAN"," 0W","004000000000 "
"2023-08-11 07:10:00",2586564,"NAN","NAN","NAN","NAN",0,0,0,0,0,"NAN","NAN","NAN","NAN","NAN"," 0W","004000000000 "
"2023-08-11 07:10:15",2586565,"NAN","NAN","NAN","NAN",0,0,0,0,0,"NAN","NAN","NAN","NAN","NAN"," 6W","004000000000 "
"2023-08-11 07:10:30",2586566,"NAN","NAN","NAN","NAN",0,0,0,0,0,"NAN","NAN","NAN","NAN","NAN"," 0W","004000000000 "
"2023-08-11 07:10:45",2586567,"NAN","NAN","NAN","NAN",0,0,0,0,0,"NAN","NAN","NAN","NAN","NAN"," 0W","004000000000 "
"2023-08-11 07:11:00",2586568,"NAN","NAN","NAN","NAN",0,0,0,0,0,"NAN","NAN","NAN","NAN","NAN"," 0W","004000000000 "
"2023-08-11 07:11:15",2586569,"NAN","NAN","NAN","NAN",0,0,0,0,0,"NAN","NAN","NAN","NAN","NAN"," 0W","004000000000 "
"2023-08-11 07:11:30",2586570,"NAN","NAN","NAN","NAN",0,0,0,0,0,"NAN","NAN","NAN","NAN","NAN"," 0W","004000000000 "
"2023-08-11 07:11:45",2586571,"NAN","NAN","NAN","NAN",0,0,0,0,0,"NAN","NAN","NAN","NAN","NAN"," 0W","004000000000 "
"2023-08-11 07:12:00",2586572,"NAN","NAN","NAN","NAN",0,0,0,0,0,"NAN","NAN","NAN","NAN","NAN"," 0W","004000000000 "
"2023-08-11 07:12:15",2586573,"NAN","NAN","NAN","NAN",0,0,0,0,0,"NAN","NAN","NAN","NAN","NAN"," 0W","004000000000 "
"2023-08-11 07:12:30",2586574,"NAN","NAN","NAN","NAN",0,0,0,0,0,"NAN","NAN","NAN","NAN","NAN"," 0W","004000000000 "
"2023-08-11 07:12:45",2586575,"NAN","NAN","NAN","NAN",0,0,0,0,0,"NAN","NAN","NAN","NAN","NAN"," 0W","004000000000 "
"2023-08-11 07:13:00",2586576,"NAN","NAN","NAN","NAN",0,0,0,0,0,"NAN","NAN","NAN","NAN","NAN"," 0W","004000000000 "
"2023-08-11 07:13:15",2586577,"NAN","NAN","NAN","NAN",0,0,0,0,0,"NAN","NAN","NAN","NAN","NAN"," 6W","004000000000 "
"2023-08-11 07:13:30",2586578,"NAN","NAN","NAN","NAN",0,0,0,0,0,"NAN","NAN","NAN","NAN","NAN"," 0W","004000000000 "
"2023-08-11 07:13:45",2586579,"NAN","NAN","NAN","NAN",0,0,0,0,0,"NAN","NAN","NAN","NAN","NAN"," 0W","004000000000 "
"2023-08-11 07:14:00",2586580,"NAN","NAN","NAN","NAN",0,0,0,0,0,"NAN","NAN","NAN","NAN","NAN"," 6W","004000000000 "
"2023-08-11 07:14:15",2586581,"NAN","NAN","NAN","NAN",0,0,0,0,0,"NAN","NAN","NAN","NAN","NAN"," 0W","004000000000 "
"2023-08-11 07:14:30",2586582,"NAN","NAN","NAN","NAN",0,0,0,0,0,"NAN","NAN","NAN","NAN","NAN"," 0W","004000000000 "
"2023-08-11 07:14:45",2586583,"NAN","NAN","NAN","NAN",0,0,0,0,0,"NAN","NAN","NAN","NAN","NAN"," 0W","004000000000 "
"2023-08-11 07:15:00",2586584,"NAN","NAN","NAN","NAN",0,0,0,0,0,"NAN","NAN","NAN","NAN","NAN"," 0W","004000000000 "
"2023-08-11 07:15:15",2586585,"NAN","NAN","NAN","NAN",0,0,0,0,0,"NAN","NAN","NAN","NAN","NAN"," 0W","004000000000 "
"2023-08-11 07:15:30",2586586,"NAN","NAN","NAN","NAN",0,0,0,0,0,"NAN","NAN","NAN","NAN","NAN"," 0W","004000000000 "
"2023-08-11 07:15:45",2586587,"NAN","NAN","NAN","NAN",0,0,0,0,0,"NAN","NAN","NAN","NAN","NAN"," 0W","004000000000 "
"2023-08-11 07:16:00",2586588,"NAN","NAN","NAN","NAN",0,0,0,0,0,"NAN","NAN","NAN","NAN","NAN"," 0W","004000000000 "
"2023-08-11 07:16:15",2586589,"NAN","NAN","NAN","NAN",0,0,0,0,0,"NAN","NAN","NAN","NAN","NAN"," 0W","004000000000 "
"2023-08-11 07:16:30",2586590,"NAN","NAN","NAN","NAN",0,0,0,0,0,"NAN","NAN","NAN","NAN","NAN"," 0W","004000000000 "
"2023-08-11 07:16:45",2586591,"NAN","NAN","NAN","NAN",0,0,0,0,0,"NAN","NAN","NAN","NAN","NAN"," 0W","004000000000 "
"2023-08-11 07:17:00",2586592,"NAN","NAN","NAN","NAN",0,0,0,0,0,"NAN","NAN","NAN","NAN","NAN"," 0W","004000000000 "
"2023-08-11 07:17:15",2586593,"NAN","NAN","NAN","NAN",0,0,0,0,0,"NAN","NAN","NAN","NAN","NAN"," 0W","004000000000 "
"2023-08-11 07:17:30",2586594,0,143.5608,"NAN","NAN",0,0,0,0,0,"NAN","NAN","NAN","NAN","NAN"," 5W","004000000000 "
"2023-08-11 07:17:45",2586595,"NAN","NAN","NAN","NAN",0,0,0,0,0,"NAN","NAN","NAN","NAN","NAN"," 0W","004000000000 "
"2023-08-11 07:18:00",2586596,"NAN","NAN","NAN","NAN",0,0,0,0,0,"NAN","NAN","NAN","NAN","NAN"," 0W","004000000000 "
"2023-08-11 07:18:15",2586597,"NAN","NAN","NAN","NAN",0,0,0,0,0,"NAN","NAN","NAN","NAN","NAN"," 0W","004000000000 "
"2023-08-11 07:18:30",2586598,"NAN","NAN","NAN","NAN",0,0,0,0,0,"NAN","NAN","NAN","NAN","NAN"," 0W","004000000000 "
"2023-08-11 07:18:45",2586599,"NAN","NAN","NAN","NAN",0,0,0,0,0,"NAN","NAN","NAN","NAN","NAN"," 0W","004000000000 "
"2023-08-11 07:19:00",2586600,"NAN","NAN","NAN","NAN",0,0,0,0,0,"NAN","NAN","NAN","NAN","NAN"," 0W","004000000000 "
"2023-08-11 07:19:15",2586601,"NAN","NAN","NAN","NAN",0,0,0,0,0,"NAN","NAN","NAN","NAN","NAN"," 0W","004000000000 "
"2023-08-11 07:19:30",2586602,"NAN","NAN","NAN","NAN",0,0,0,0,0,"NAN","NAN","NAN","NAN","NAN"," 6W","004000000000 "
"2023-08-11 07:19:45",2586603,"NAN","NAN","NAN","NAN",0,0,0,0,0,"NAN","NAN","NAN","NAN","NAN"," 0W","004000000000 "
"2023-08-11 07:20:00",2586604,"NAN","NAN","NAN","NAN",0,0,0,0,0,"NAN","NAN","NAN","NAN","NAN"," 6W","004000000000 "
"2023-08-11 07:20:15",2586605,"NAN","NAN","NAN","NAN",0,0,0,0,0,"NAN","NAN","NAN","NAN","NAN"," 0W","004000000000 "
"2023-08-11 07:20:30",2586606,"NAN","NAN","NAN","NAN",0,0,0,0,0,"NAN","NAN","NAN","NAN","NAN"," 0W","004000000000 "
"2023-08-11 07:20:45",2586607,"NAN","NAN","NAN","NAN",0,0,0,0,0,"NAN","NAN","NAN","NAN","NAN"," 0W","004000000000 "
"2023-08-11 07:21:00",2586608,"NAN","NAN","NAN","NAN",0,0,0,0,0,"NAN","NAN","NAN","NAN","NAN"," 0W","004000000000 "
"2023-08-11 07:21:15",2586609,"NAN","NAN","NAN","NAN",0,0,0,0,0,"NAN","NAN","NAN","NAN","NAN"," 0W","004000000000 "
"2023-08-11 07:21:30",2586610,"NAN","NAN","NAN","NAN",0,0,0,0,0,"NAN","NAN","NAN","NAN","NAN"," 0W","004000000000 "
"2023-08-11 07:21:45",2586611,"NAN","NAN","NAN","NAN",0,0,0,0,0,"NAN","NAN","NAN","NAN","NAN"," 0W","004000000000 "
"2023-08-11 07:22:00",2586612,"NAN","NAN","NAN","NAN",0,0,0,0,0,"NAN","NAN","NAN","NAN","NAN"," 0W","004000000000 "
"2023-08-11 07:22:15",2586613,"NAN","NAN","NAN","NAN",0,0,0,0,0,"NAN","NAN","NAN","NAN","NAN"," 0W","004000000000 "
"2023-08-11 07:22:30",2586614,"NAN","NAN","NAN","NAN",0,0,0,0,0,"NAN","NAN","NAN","NAN","NAN"," 0W","004000000000 "
"2023-08-11 07:22:45",2586615,"NAN","NAN","NAN","NAN",0,0,0,0,0,"NAN","NAN","NAN","NAN","NAN"," 0W","004000000000 "
"2023-08-11 07:23:00",2586616,"NAN","NAN","NAN","NAN",0,0,0,0,0,"NAN","NAN","NAN","NAN","NAN"," 0W","004000000000 "
"2023-08-11 07:23:15",2586617,"NAN","NAN","NAN","NAN",0,0,0,0,0,"NAN","NAN","NAN","NAN","NAN"," 0W","004000000000 "
"2023-08-11 07:23:30",2586618,"NAN","NAN","NAN","NAN",0,0,0,0,0,"NAN","NAN","NAN","NAN","NAN"," 0W","004000000000 "
"2023-08-11 07:23:45",2586619,"NAN","NAN","NAN","NAN",0,0,0,0,0,"NAN","NAN","NAN","NAN","NAN"," 0W","004000000000 "
"2023-08-11 07:24:00",2586620,"NAN","NAN","NAN","NAN",0,0,0,0,0,"NAN","NAN","NAN","NAN","NAN"," 0W","004000000000 "
"2023-08-11 07:24:15",2586621,"NAN","NAN","NAN","NAN",0,0,0,0,0,"NAN","NAN","NAN","NAN","NAN"," 0W","004000000000 "
"2023-08-11 07:24:30",2586622,"NAN","NAN","NAN","NAN",0,0,0,0,0,"NAN","NAN","NAN","NAN","NAN"," 0W","004000000000 "
"2023-08-11 07:24:45",2586623,"NAN","NAN","NAN","NAN",0,0,0,0,0,"NAN","NAN","NAN","NAN","NAN"," 0W","004000000000 "
"2023-08-11 07:25:00",2586624,"NAN","NAN","NAN","NAN",0,0,0,0,0,"NAN","NAN","NAN","NAN","NAN"," 6W","004000000000 "
"2023-08-11 07:25:15",2586625,"NAN","NAN","NAN","NAN",0,0,0,0,0,"NAN","NAN","NAN","NAN","NAN"," 0W","004000000000 "
"2023-08-11 07:25:30",2586626,"NAN","NAN","NAN","NAN",0,0,0,0,0,"NAN","NAN","NAN","NAN","NAN"," 0W","004000000000 "
"2023-08-11 07:25:45",2586627,"NAN","NAN","NAN","NAN",0,0,0,0,0,"NAN","NAN","NAN","NAN","NAN"," 0W","004000000000 "
"2023-08-11 07:26:00",2586628,"NAN","NAN","NAN","NAN",0,0,0,0,0,"NAN","NAN","NAN","NAN","NAN"," 6W","004000000000 "
"2023-08-11 07:26:15",2586629,"NAN","NAN","NAN","NAN",0,0,0,0,0,"NAN","NAN","NAN","NAN","NAN"," 0W","004000000000 "
"2023-08-11 07:26:30",2586630,"NAN","NAN","NAN","NAN",0,0,0,0,0,"NAN","NAN","NAN","NAN","NAN"," 0W","004000000000 "
"2023-08-11 07:26:45",2586631,"NAN","NAN","NAN","NAN",0,0,0,0,0,"NAN","NAN","NAN","NAN","NAN"," 0W","004000000000 "
"2023-08-11 07:27:00",2586632,"NAN","NAN","NAN","NAN",0,0,0,0,0,"NAN","NAN","NAN","NAN","NAN"," 0W","004000000000 "
"2023-08-11 07:27:15",2586633,"NAN","NAN","NAN","NAN",0,0,0,0,0,"NAN","NAN","NAN","NAN","NAN"," 0W","004000000000 "
"2023-08-11 07:27:30",2586634,"NAN","NAN","NAN","NAN",0,0,0,0,0,"NAN","NAN","NAN","NAN","NAN"," 0W","004000000000 "
"2023-08-11 07:27:45",2586635,"NAN","NAN","NAN","NAN",0,0,0,0,0,"NAN","NAN","NAN","NAN","NAN"," 0W","004000000000 "
"2023-08-11 07:28:00",2586636,"NAN","NAN","NAN","NAN",0,0,0,0,0,"NAN","NAN","NAN","NAN","NAN"," 0W","004000000000 "
"2023-08-11 07:28:15",2586637,"NAN","NAN","NAN","NAN",0,0,0,0,0,"NAN","NAN","NAN","NAN","NAN"," 6W","004000000000 "
"2023-08-11 07:28:30",2586638,"NAN","NAN","NAN","NAN",0,0,0,0,0,"NAN","NAN","NAN","NAN","NAN"," 6W","004000000000 "
"2023-08-11 07:28:45",2586639,"NAN","NAN","NAN","NAN",0,0,0,0,0,"NAN","NAN","NAN","NAN","NAN"," 0W","004000000000 "
"2023-08-11 07:29:00",2586640,"NAN","NAN","NAN","NAN",0,0,0,0,0,"NAN","NAN","NAN","NAN","NAN"," 6W","004000000000 "
"2023-08-11 07:29:15",2586641,"NAN","NAN","NAN","NAN",0,0,0,0,0,"NAN","NAN","NAN","NAN","NAN"," 0W","004000000000 "
"2023-08-11 07:29:30",2586642,"NAN","NAN","NAN","NAN",0,0,0,0,0,"NAN","NAN","NAN","NAN","NAN"," 6W","004000000000 "
"2023-08-11 07:29:45",2586643,"NAN","NAN","NAN","NAN",0,0,0,0,0,"NAN","NAN","NAN","NAN","NAN"," 0W","004000000000 "
"2023-08-11 07:30:00",2586644,"NAN","NAN","NAN","NAN",0,0,0,0,0,"NAN","NAN","NAN","NAN","NAN"," 0W","004000000000 "
"2023-08-11 07:30:15",2586645,"NAN","NAN","NAN","NAN",0,0,0,0,0,"NAN","NAN","NAN","NAN","NAN"," 0W","004000000000 "
"2023-08-11 07:30:30",2586646,"NAN","NAN","NAN","NAN",0,0,0,0,0,"NAN","NAN","NAN","NAN","NAN"," 0W","004000000000 "
"2023-08-11 07:30:45",2586647,"NAN","NAN","NAN","NAN",0,0,0,0,0,"NAN","NAN","NAN","NAN","NAN"," 0W","004000000000 "
"2023-08-11 07:31:00",2586648,"NAN","NAN","NAN","NAN",0,0,0,0,0,"NAN","NAN","NAN","NAN","NAN"," 0W","004000000000 "
"2023-08-11 07:31:15",2586649,"NAN","NAN","NAN","NAN",0,0,0,0,0,"NAN","NAN","NAN","NAN","NAN"," 0W","004000000000 "
"2023-08-11 07:31:30",2586650,"NAN","NAN","NAN","NAN",0,0,0,0,0,"NAN","NAN","NAN","NAN","NAN"," 0W","004000000000 "
"2023-08-11 07:31:45",2586651,"NAN","NAN","NAN","NAN",0,0,0,0,0,"NAN","NAN","NAN","NAN","NAN"," 0W","004000000000 "
"2023-08-11 07:32:00",2586652,"NAN","NAN","NAN","NAN",0,0,0,0,0,"NAN","NAN","NAN","NAN","NAN"," 0W","004000000000 "
"2023-08-11 07:32:15",2586653,"NAN","NAN","NAN","NAN",0,0,0,0,0,"NAN","NAN","NAN","NAN","NAN"," 0W","004000000000 "
"2023-08-11 07:32:30",2586654,"NAN","NAN","NAN","NAN",0,0,0,0,0,"NAN","NAN","NAN","NAN","NAN"," 6W","004000000000 "
